"file_name","file_content_in_il","vulnerable"
"CWE_89__popen__no_sanitizing__multiple_select-concatenation.il","var1 popen
var2 fread var1 4096
pclose var1
var3 SQL_QUERY var2
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__popen__no_sanitizing__multiple_select-concatenation_simple_quote.il","var1 popen
var2 fread var1 4096
pclose var1
var3 SQL_QUERY var2
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__popen__no_sanitizing__multiple_select-interpretation_simple_quote.il","var1 popen
var2 fread var1 4096
pclose var1
var3 SQL_QUERY var2
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__popen__no_sanitizing__multiple_select-sprintf_�s_simple_quote.il","var1 popen
var2 fread var1 4096
pclose var1
var3 sprintf SQL_QUERY var2
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__popen__no_sanitizing__select_from_where-concatenation.il","var1 popen
var2 fread var1 4096
pclose var1
var3 SQL_QUERY var2
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__popen__no_sanitizing__select_from_where-interpretation.il","var1 popen
var2 fread var1 4096
pclose var1
var3 SQL_QUERY var2
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__popen__no_sanitizing__select_from_where-interpretation_simple_quote.il","var1 popen
var2 fread var1 4096
pclose var1
var3 SQL_QUERY var2
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-email_filter__join-interpretation_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_EMAIL
if filter_var var2 FILTER_VALIDATE_EMAIL
  var1 var2
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-email_filter__select_from-concatenation_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_EMAIL
if filter_var var2 FILTER_VALIDATE_EMAIL
  var1 var2
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-full_special_chars_filter__join-concatenation_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var1 var2
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-full_special_chars_filter__join-interpretation_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var1 var2
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-full_special_chars_filter__select_from-concatenation_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var1 var2
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-full_special_chars_filter__select_from-sprintf_�s_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var1 var2
var3 sprintf SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-special_chars_filter__join-interpretation_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_SPECIAL_CHARS
var1 var2
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-special_chars_filter__join-sprintf_�s_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_SPECIAL_CHARS
var1 var2
var3 sprintf SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-special_chars_filter__select_from-interpretation_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_SPECIAL_CHARS
var1 var2
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-CLEANING-special_chars_filter__select_from-sprintf_�s_simple_quote.il","var1 POST
var2 filter_var var1 FILTER_SANITIZE_SPECIAL_CHARS
var1 var2
var3 sprintf SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-VALIDATION-email_filter__join-concatenation_simple_quote.il","var1 POST
if filter_var var2 FILTER_VALIDATE_EMAIL
  var1 var2
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-VALIDATION-email_filter__join-interpretation_simple_quote.il","var1 POST
if filter_var var2 FILTER_VALIDATE_EMAIL
  var1 var2
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-VALIDATION-email_filter__join-sprintf_�s_simple_quote.il","var1 POST
if filter_var var2 FILTER_VALIDATE_EMAIL
  var1 var2
else
  var1
var3 sprintf SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-VALIDATION-email_filter__select_from-concatenation_simple_quote.il","var1 POST
if filter_var var2 FILTER_VALIDATE_EMAIL
  var1 var2
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_FILTER-VALIDATION-email_filter__select_from-interpretation_simple_quote.il","var1 POST
if filter_var var2 FILTER_VALIDATE_EMAIL
  var1 var2
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_mysql_real_escape_string__multiple_AS-interpretation.il","var1 POST
var1 mysql_real_escape_string var1
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__func_mysql_real_escape_string__multiple_select-concatenation.il","var1 POST
var1 mysql_real_escape_string var1
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__func_mysql_real_escape_string__select_from_where-interpretation.il","var1 POST
var1 mysql_real_escape_string var1
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__func_preg_match-no_filtering__join-concatenation_simple_quote.il","var1 POST
var2
if preg_match var2 var1_1
  var1 var1
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_preg_match-no_filtering__join-interpretation_simple_quote.il","var1 POST
var2
if preg_match var2 var1_1
  var1 var1
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_preg_match-no_filtering__join-sprintf_�s_simple_quote.il","var1 POST
var2
if preg_match var2 var1_1
  var1 var1
else
  var1
var3 sprintf SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__func_preg_match-no_filtering__select_from-interpretation_simple_quote.il","var1 POST
var2
if preg_match var2 var1_1
  var1 var1
else
  var1
var3 SQL_QUERY var1
var4 mysql_connect
mysql_select_db
echo var3
var5 mysql_query var3
loop var6 mysql_fetch_array var5
  print_r var6
  echo
mysql_close var4","1"
"CWE_89__POST__no_sanitizing__join-interpretation_simple_quote.il","var1 POST
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__multiple_AS-concatenation_simple_quote.il","var1 POST
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__multiple_AS-interpretation_simple_quote.il","var1 POST
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__multiple_AS-sprintf_�s_simple_quote.il","var1 POST
var2 sprintf SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__multiple_select-concatenation_simple_quote.il","var1 POST
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__multiple_select-interpretation.il","var1 POST
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__select_from-sprintf_�s_simple_quote.il","var1 POST
var2 sprintf SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__select_from_where-concatenation_simple_quote.il","var1 POST
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__select_from_where-interpretation.il","var1 POST
var2 SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__POST__no_sanitizing__select_from_where-sprintf_�s_simple_quote.il","var1 POST
var2 sprintf SQL_QUERY var1
var3 mysql_connect
mysql_select_db
echo var2
var4 mysql_query var2
loop var5 mysql_fetch_array var4
  print_r var5
  echo
mysql_close var3","1"
"CWE_89__proc_open__func_FILTER-CLEANING-email_filter__join-sprintf_�s_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_EMAIL
if filter_var var7 FILTER_VALIDATE_EMAIL
  var5 var7
else
  var5
var8 sprintf SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-email_filter__select_from-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_EMAIL
if filter_var var7 FILTER_VALIDATE_EMAIL
  var5 var7
else
  var5
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-full_special_chars_filter__join-interpretation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var5 var7
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-full_special_chars_filter__join-sprintf_�s_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var5 var7
var8 sprintf SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-full_special_chars_filter__select_from-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_FULL_SPECIAL_CHARS
var5 var7
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-special_chars_filter__join-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_SPECIAL_CHARS
var5 var7
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-special_chars_filter__join-sprintf_�s_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_SPECIAL_CHARS
var5 var7
var8 sprintf SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-special_chars_filter__select_from-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_SPECIAL_CHARS
var5 var7
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-special_chars_filter__select_from-interpretation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_SPECIAL_CHARS
var5 var7
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-CLEANING-special_chars_filter__select_from-sprintf_�s_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 filter_var var5 FILTER_SANITIZE_SPECIAL_CHARS
var5 var7
var8 sprintf SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-VALIDATION-email_filter__join-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
if filter_var var7 FILTER_VALIDATE_EMAIL
  var5 var7
else
  var5
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-VALIDATION-email_filter__join-interpretation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
if filter_var var7 FILTER_VALIDATE_EMAIL
  var5 var7
else
  var5
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-VALIDATION-email_filter__join-sprintf_�s_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
if filter_var var7 FILTER_VALIDATE_EMAIL
  var5 var7
else
  var5
var8 sprintf SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-VALIDATION-email_filter__select_from-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
if filter_var var7 FILTER_VALIDATE_EMAIL
  var5 var7
else
  var5
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_FILTER-VALIDATION-email_filter__select_from-sprintf_�s_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
if filter_var var7 FILTER_VALIDATE_EMAIL
  var5 var7
else
  var5
var8 sprintf SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_mysql_real_escape_string__multiple_AS-concatenation.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var5 mysql_real_escape_string var5
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__func_mysql_real_escape_string__multiple_select-interpretation.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var5 mysql_real_escape_string var5
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__func_mysql_real_escape_string__select_from_where-concatenation.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var5 mysql_real_escape_string var5
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__func_mysql_real_escape_string__select_from_where-interpretation.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var5 mysql_real_escape_string var5
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__func_preg_match-no_filtering__join-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7
if preg_match var7 var5_1
  var5 var5
else
  var5
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_preg_match-no_filtering__select_from-interpretation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7
if preg_match var7 var5_1
  var5 var5
else
  var5
var8 SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__func_preg_match-no_filtering__select_from-sprintf_�s_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7
if preg_match var7 var5_1
  var5 var5
else
  var5
var8 sprintf SQL_QUERY var5
var9 mysql_connect
mysql_select_db
echo var8
var10 mysql_query var8
loop var11 mysql_fetch_array var10
  print_r var11
  echo
mysql_close var9","1"
"CWE_89__proc_open__no_sanitizing__join-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__no_sanitizing__join-interpretation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__no_sanitizing__multiple_AS-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__no_sanitizing__multiple_AS-interpretation.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__no_sanitizing__multiple_AS-sprintf_�s_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 sprintf SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__no_sanitizing__multiple_select-concatenation.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__no_sanitizing__multiple_select-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__no_sanitizing__multiple_select-interpretation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
"CWE_89__proc_open__no_sanitizing__select_from-concatenation_simple_quote.il","var1 array
0 array
1 array
2 array
var2
var3 proc_open var1 var4 var2 NULL
if is_resource var3
  fclose var4_0
  var5 stream_get_contents var4_1
  fclose var4_1
  var6 proc_close var3
var7 SQL_QUERY var5
var8 mysql_connect
mysql_select_db
echo var7
var9 mysql_query var7
loop var10 mysql_fetch_array var9
  print_r var10
  echo
mysql_close var8","1"
